Entry	Entry name	Organism	Organism ID
A4CIE9	A4CIE9_ROBBH	Robiginitalea biformata (strain ATCC BAA-864 / HTCC2501 / KCTC 12146)	313596
H4IGW9	H4IGW9_ECOLX	Escherichia coli DEC1B	868134
A0A1H4ZF22	A0A1H4ZF22_PSEMA	Pseudomonas marginalis	298
A0A2U1IIP2	A0A2U1IIP2_9PSED	Pseudomonas sp. B1(2018)	2233856
A0A0R0CG48	A0A0R0CG48_9GAMM	Stenotrophomonas terrae	405446
A0A2T7HJV7	A0A2T7HJV7_SALMS	Salmonella muenster	82689
A0A2S5EP87	A0A2S5EP87_9PSED	Pseudomonas sp. MWU12-2312b	2071716
A0A2S8MBD7	A0A2S8MBD7_9MYCO	Mycobacterium sp. ITM-2016-00317	2099694
A0A2D7ZLU1	A0A2D7ZLU1_9CAUL	Phenylobacterium sp.	1871053
A0A2P8BCW2	A0A2P8BCW2_9ACTN	Streptomyces sp. CS149	2109332
Q4A5X4	Q4A5X4_MYCS5	Mycoplasma synoviae (strain 53)	262723
A0A2L0F5B7	A0A2L0F5B7_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A0R1ZBZ7	A0A0R1ZBZ7_9LACO	Lactobacillus aviarius subsp. araffinosus DSM 20653	1423820
A0A1S1X742	A0A1S1X742_9NEIS	Chromobacterium amazonense	1382803
A0A2T5KXH5	A0A2T5KXH5_9PSED	Pseudomonas sp. GV085	2135756
A0A2S8KZS4	A0A2S8KZS4_9MYCO	Mycobacterium sp. ITM-2016-00318	2099693
A0A2U3ALI1	A0A2U3ALI1_9BACL	Kurthia sibirica	202750
A0A2P5YYP0	A0A2P5YYP0_9XANT	Xanthomonas sacchari	56458
A0A091AID4	A0A091AID4_9DELT	Smithella sp. F21	1538640
A0A1G7V2T3	A0A1G7V2T3_9PSED	Pseudomonas benzenivorans	556533
A0A0G0KS07	A0A0G0KS07_9BACT	Parcubacteria group bacterium GW2011_GWF2_38_76	1618960
A0A0P1IR00	A0A0P1IR00_9RHOB	Thalassobius activus	1715691
A0A2J9E2W3	A0A2J9E2W3_9GAMM	Pantoea sp. FDAARGOS_194	1975707
A0A099CMN3	A0A099CMN3_9MYCO	Mycolicibacterium rufum	318424
A0A0G1QV63	A0A0G1QV63_9BACT	Microgenomates group bacterium GW2011_GWF1_46_12	1618538
X8CMT0	X8CMT0_MYCIT	Mycobacterium intracellulare 1956	1299331
A0A2L0RFS6	A0A2L0RFS6_9BACI	Bacillus sp. MBGLi79	2070759
C8S2G0	C8S2G0_9RHOB	Rhodobacter sp. SW2	371731
A0A1S7PKP5	A0A1S7PKP5_9RHIZ	Agrobacterium genomosp. 6 str. NCPPB 925	1183431
A0A1G7HAJ4	A0A1G7HAJ4_9FLAO	Pricia antarctica	641691
M7NBI8	M7NBI8_9FLAO	Xanthomarina gelatinilytica	1137281
A0A0A0EM87	A0A0A0EM87_9GAMM	Lysobacter concretionis Ko07 = DSM 16239	1122185
C8T057	C8T057_KLEPR	Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884	667127
A0A0A0B118	A0A0A0B118_9CELL	Cellulomonas cellasea DSM 20118	1408250
W4QY75	W4QY75_BACA3	Bacillus akibai (strain ATCC 43226 / DSM 21942 / JCM 9157 / 1139)	1236973
G2GYZ9	G2GYZ9_9ENTR	Candidatus Regiella insecticola 5.15	1005043
A0A1G3DED0	A0A1G3DED0_9GAMM	Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12	1802004
A0A140NL02	A0A140NL02_PROSM	Providencia stuartii (strain MRSN 2154)	1157951
M2W746	M2W746_9NOCA	Rhodococcus triatomae BKS 15-14	1278078
E1T7C2	E1T7C2_BURSG	Burkholderia sp. (strain CCGE1003)	640512
A0A2D1JYN7	A0A2D1JYN7_9GAMM	Dickeya dianthicola RNS04.9	1306405
R7MGI9	R7MGI9_9CLOT	Clostridium sp. CAG:628	1262829
E3XT61	E3XT61_ECOLX	Escherichia coli 2362-75	670897
A0A2S6I430	A0A2S6I430_9BACT	Lewinella xylanilytica	1514080
A0A2S7Z8B9	A0A2S7Z8B9_9FIRM	Veillonella denticariosi JCM 15641	1298594
A0A2L0UHY4	A0A2L0UHY4_9MICC	Arthrobacter agilis	37921
Q3AHC1	Q3AHC1_SYNSC	Synechococcus sp. (strain CC9605)	110662
A0A2W4C3N0	A0A2W4C3N0_9RHIZ	Rhizobium tumorigenes	2041385
A0A1I1IUT5	A0A1I1IUT5_9FIRM	Butyrivibrio sp. YAB3001	1520812
A0A1Q5CGT3	A0A1Q5CGT3_9ACTN	Streptomyces sp. TSRI0395	1703923
I3Z9C4	I3Z9C4_BELBD	Belliella baltica (strain DSM 15883 / CIP 108006 / LMG 21964 / BA134)	866536
A0A1E2RXW5	A0A1E2RXW5_9RHIZ	Methyloligella halotolerans	1177755
A0A2A9F0H1	A0A2A9F0H1_9MICO	Isoptericola jiangsuensis	548579
A0A150QH62	A0A150QH62_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A1W7QVL1	A0A1W7QVL1_9DELT	Geobacter pelophilus	60036
A0A1G8QYR9	A0A1G8QYR9_9FIRM	Lachnospiraceae bacterium G41	1200749
A0A1G3FEP7	A0A1G3FEP7_9GAMM	Pseudomonadales bacterium RIFCSPLOWO2_12_FULL_59_450	1802008
A0A1X1L9F4	A0A1X1L9F4_STRMT	Streptococcus mitis	28037
A0A2K1SFD1	A0A2K1SFD1_9BACT	Mesotoga sp. B105.6.4	1582224
A0A150PWU3	A0A150PWU3_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A257BSC0	A0A257BSC0_9PSED	Pseudomonas sp. PGPPP4	2015556
M0QJR9	M0QJR9_9ACTN	Gordonia soli NBRC 108243	1223545
A0A081PR43	A0A081PR43_STRMT	Streptococcus mitis	28037
A0A139QA50	A0A139QA50_STRMT	Streptococcus mitis	28037
A0A0M4K5T0	A0A0M4K5T0_STRMT	Streptococcus mitis	28037
A0A1L3RJ26	A0A1L3RJ26_9PROT	Granulibacter bethesdensis	364410
A0A1G9N671	A0A1G9N671_9BACT	Catalinimonas alkaloidigena	1075417
B1HK43	B1HK43_BURPE	Burkholderia pseudomallei S13	320374
A0A1Q5BTU4	A0A1Q5BTU4_9ACTN	Streptomyces sp. TSRI0395	1703923
A0A235EPL4	A0A235EPL4_9BURK	Acidovorax kalamii	2004485
A0A150PVU8	A0A150PVU8_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A132TTQ9	A0A132TTQ9_9BACL	Paenibacillus riograndensis	483937
A0A1Y2NV60	A0A1Y2NV60_STRFR	Streptomyces fradiae ATCC 10745 = DSM 40063	1319510
A0A1G9CBY5	A0A1G9CBY5_9STAP	Salinicoccus qingdaonensis	576118
F0RNJ9	F0RNJ9_DEIPM	Deinococcus proteolyticus (strain ATCC 35074 / DSM 20540 / JCM 6276 / NBRC 101906 / NCIMB 13154 / VKM Ac-1939 / CCM 2703 / MRP)	693977
A0A150Q241	A0A150Q241_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
Q025U4	Q025U4_SOLUE	Solibacter usitatus (strain Ellin6076)	234267
A0A031LJE4	A0A031LJE4_9GAMM	Acinetobacter sp. Ver3	466088
E2YKJ6	E2YKJ6_ENTFL	Enterococcus faecalis DAPTO 512	749489
A0A2G5ZCN7	A0A2G5ZCN7_9BACL	Sporosarcina sp. P29	2048252
A0A2I1Z1Q0	A0A2I1Z1Q0_STRMT	Streptococcus mitis	28037
E6GVD9	E6GVD9_ENTFL	Enterococcus faecalis TX0309A	749503
A0A0M2ZWS0	A0A0M2ZWS0_9GAMM	Acinetobacter sp. AG1	348388
A0A1G9K1S7	A0A1G9K1S7_9BACT	Catalinimonas alkaloidigena	1075417
A0A0J5GLR4	A0A0J5GLR4_9BACI	Bacillus sp. LL01	1665556
A0A2I8TFX4	A0A2I8TFX4_9ENTR	Citrobacter freundii complex sp. CFNIH9	2077149
A0A1F3C5Z3	A0A1F3C5Z3_9BACT	Bacteroidetes bacterium GWA2_31_9b	1797315
A0A095XZG4	A0A095XZG4_9ACTO	Actinomyces sp. S6-Spd3	1284680
A0A1H3VA81	A0A1H3VA81_9PSED	Pseudomonas sp. PDC86	1882759
A0A1C1WD69	A0A1C1WD69_9PSED	Pseudomonas sp. S3E12	1873126
A0A0Q0DX09	A0A0Q0DX09_PSESI	Pseudomonas syringae pv. ribicola	55398
A0A1Y4BI62	A0A1Y4BI62_9ACTN	Olsenella sp. An290	1965625
A0A0M1X8A9	A0A0M1X8A9_ENTFC	Enterococcus faecium E417	1134817
G4A6M7	G4A6M7_AGGAC	Aggregatibacter actinomycetemcomitans serotype e str. SC1083	907488
A0A1G1UTR3	A0A1G1UTR3_9BACI	Bacillus sp. RZ2MS9	1806216
A0A1X1KRM0	A0A1X1KRM0_STRMT	Streptococcus mitis	28037
A0A0R1ISL9	A0A0R1ISL9_9LACO	Lactobacillus farciminis KCTC 3681 = DSM 20184	936140
A0A150RVB7	A0A150RVB7_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A1S7NRM2	A0A1S7NRM2_9RHIZ	Agrobacterium genomosp. 7 str. RV3	1183426
A0A0H0XLY0	A0A0H0XLY0_9SPHN	Erythrobacter marinus	874156
C6B0E5	C6B0E5_RHILS	Rhizobium leguminosarum bv. trifolii (strain WSM1325)	395491
C6AC20	C6AC20_BARGA	Bartonella grahamii (strain as4aup)	634504
H1X8B8	H1X8B8_WEICO	Weissella confusa LBAE C39-2	1127131
A0A150U052	A0A150U052_SORCE	Sorangium cellulosum (Polyangium cellulosum)	56
A0A0A8G8G5	A0A0A8G8G5_RHIET	Rhizobium etli bv. phaseoli str. IE4803	1432049
A0A0X8UX56	A0A0X8UX56_STRMT	Streptococcus mitis	28037
A0A1T5NQM4	A0A1T5NQM4_9BACT	Chitinophaga ginsengisegetis	393003
A0A2P8BGG4	A0A2P8BGG4_9ACTN	Streptomyces sp. CS149	2109332
A0A139RL84	A0A139RL84_STRMT	Streptococcus mitis	28037
A0A2G1VVF7	A0A2G1VVF7_9FLAO	Leeuwenhoekiella nanhaiensis	1655491
A0A242CYZ7	A0A242CYZ7_9ENTE	Enterococcus sp. 3G6_DIV0642	1834177
A0A1L3RYK2	A0A1L3RYK2_9PROT	Granulibacter bethesdensis	364410
A0A285HZY8	A0A285HZY8_9RHOB	Pseudooceanicola antarcticus	1247613
A0A077KFB4	A0A077KFB4_9FLAO	Chryseobacterium sp. StRB126	878220
A0A1S1R255	A0A1S1R255_9ACTN	Frankia sp. EUN1h	1834515
A0A081QPX1	A0A081QPX1_STRMT	Streptococcus mitis	28037
J2JXV3	J2JXV3_9FLAO	Chryseobacterium sp. CF314	1144316
A0A0V9UL15	A0A0V9UL15_9NOCA	Rhodococcus pyridinivorans KG-16	1441730
A0A1H9T444	A0A1H9T444_9RHIZ	Rhizobium sp. NFR03	1566263
A0A1B6B2B6	A0A1B6B2B6_ALCFA	Alcaligenes faecalis subsp. faecalis NBRC 13111	1218102
A0A0N2IP64	A0A0N2IP64_BORPT	Bordetella pertussis H921	1331266
A0A2N6UJZ5	A0A2N6UJZ5_9FIRM	Anaerococcus hydrogenalis	33029
A0A243AQU9	A0A243AQU9_BACTU	Bacillus thuringiensis serovar poloniensis	180894
A0A238IWY9	A0A238IWY9_9RHOB	Boseongicola aestuarii	1470561
A0A2A4B9G6	A0A2A4B9G6_9SPHN	Sphingomonas spermidinifaciens	1141889
F0BZX6	F0BZX6_9XANT	Xanthomonas gardneri ATCC 19865	925777
E3H5N5	E3H5N5_ROTDC	Rothia dentocariosa (strain ATCC 17931 / CDC X599 / XDIA)	762948
A0A2N6TP31	A0A2N6TP31_FUSNU	Fusobacterium nucleatum	851
A0A2D1STV9	A0A2D1STV9_9BACL	Solibacillus sp. R5-41	2048654
A0A1Q9FAY6	A0A1Q9FAY6_OENOE	Oenococcus oeni (Leuconostoc oenos)	1247
A0A1I5EBK7	A0A1I5EBK7_9FIRM	Pseudobutyrivibrio sp. JW11	1855302
A0A1X2T2F8	A0A1X2T2F8_SALCE	Salmonella enterica subsp. arizonae serovar 50:r:z	1974320
A0A097AS40	A0A097AS40_THEKI	Thermoanaerobacter kivui (Acetogenium kivui)	2325
A0A0Q7FC74	A0A0Q7FC74_9CAUL	Phenylobacterium sp. Root1290	1736445
A0A0Q6YH56	A0A0Q6YH56_9PSED	Pseudomonas sp. Root401	1736526
A0A1E3YXH3	A0A1E3YXH3_9BURK	Acidovorax sp. SCN 65-108	1660085
A0A2P7PZ11	A0A2P7PZ11_9FIRM	Peptostreptococcus russellii	215200
R9GUA8	R9GUA8_9SPHI	Arcticibacter svalbardensis MN12-7	1150600
V6IZA8	V6IZA8_9BACL	Sporolactobacillus laevolacticus DSM 442	1395513
A0A175M1B0	A0A175M1B0_CLOBO	Clostridium botulinum B2 433	1379737
A0A1G7JRL1	A0A1G7JRL1_9BACT	Terriglobus roseus	392734
A0A2C4R3W9	A0A2C4R3W9_9BACI	Bacillus sp. AFS043905	2033504
A0A1G5RSR2	A0A1G5RSR2_9FIRM	Acidaminobacter hydrogenoformans DSM 2784	1120920
A0A1E7K094	A0A1E7K094_9ACTN	Streptomyces qinglanensis	943816
A0A285P4W9	A0A285P4W9_9PSED	Pseudomonas sp. URIL14HWK12:I9	1261633
A0A1H0Q8C7	A0A1H0Q8C7_9STRE	Streptococcus sp. NLAE-zl-C503	1855327
A0A1H4TH87	A0A1H4TH87_9BACT	Terriglobus roseus	392734
A0A1G4XBX3	A0A1G4XBX3_9ACTN	Actinobacteria bacterium DSM 45722	1566299
A0A139V4M2	A0A139V4M2_MYCPH	Mycolicibacterium phlei DSM 43239 = CCUG 21000	1226750
A0A0K0X5E1	A0A0K0X5E1_MYCGD	Mycobacterium goodii	134601
A0A0S9NT26	A0A0S9NT26_9BURK	Pseudorhodoferax sp. Leaf274	1736318
A0A0R1IUP2	A0A0R1IUP2_9LACO	Lactobacillus farciminis KCTC 3681 = DSM 20184	936140
A0A1H3L449	A0A1H3L449_9BACI	Bacillus sp. 166amftsu	1761753
A0A1I4QC65	A0A1I4QC65_9BACE	Bacteroides xylanisolvens	371601
A0A1E3V897	A0A1E3V897_9RHIZ	Ensifer alkalisoli	1752398
I0KUW7	I0KUW7_9ACTN	Micromonospora lupini str. Lupac 08	1150864
A0A1F7BQ73	A0A1F7BQ73_9BACT	Candidatus Peribacteria bacterium RIFCSPHIGHO2_01_FULL_55_13	1801917
A0A1X1K3J9	A0A1X1K3J9_STRMT	Streptococcus mitis	28037
A0A081PUU5	A0A081PUU5_STRMT	Streptococcus mitis	28037
A0A0Q6DYZ5	A0A0Q6DYZ5_9MICO	Microbacterium sp. Leaf436	1736377
A0A1T0C8S4	A0A1T0C8S4_STRMT	Streptococcus mitis	28037
U2C1D2	U2C1D2_BIFBI	Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456	500634
V7HPR7	V7HPR7_9RHIZ	Mesorhizobium sp. L103C120A0	1287086
A0A0P0EGZ3	A0A0P0EGZ3_9LACO	Lactobacillus gallinarum	52242
E6KZW9	E6KZW9_9PAST	Aggregatibacter segnis ATCC 33393	888057
A0A2U1C7H8	A0A2U1C7H8_9BURK	Simplicispira sp. 125	2135643
A0A1X1JFQ6	A0A1X1JFQ6_STRMT	Streptococcus mitis	28037
A0A1G2IWE9	A0A1G2IWE9_9BACT	Candidatus Staskawiczbacteria bacterium RIFOXYB1_FULL_37_44	1802223
A0A1C7E7G9	A0A1C7E7G9_9BACL	Planococcus plakortidis	1038856
A0A2G1VU02	A0A2G1VU02_9FLAO	Leeuwenhoekiella nanhaiensis	1655491
A0A133S2W6	A0A133S2W6_STRMT	Streptococcus mitis	28037
G5NIU7	G5NIU7_SALET	Salmonella enterica subsp. enterica serovar Inverness str. R8-3668	913075
A0A139PRB5	A0A139PRB5_STRMT	Streptococcus mitis	28037
A0A2T4VJR9	A0A2T4VJR9_9DELT	Vitiosangium sp. GDMCC 1.1324	2138576
A0A1G7Y4P4	A0A1G7Y4P4_9RHIZ	Pelagibacterium luteolum	440168
A0A2N0XC86	A0A2N0XC86_9FLAO	Chryseobacterium sp. PMSZPI	1033900
A0A1S1EYW7	A0A1S1EYW7_9NEIS	Neisseria sp. HMSC071C03	1739257
A0A2K9IQ33	A0A2K9IQ33_XANOO	Xanthomonas oryzae pv. oryzae	64187
E4W1G5	E4W1G5_BACFG	Bacteroides fragilis 3_1_12	457424
A0A1H8ZXD6	A0A1H8ZXD6_9RHOB	Loktanella sp. DSM 29012	1881056
A0A1X3IF83	A0A1X3IF83_ECOLX	Escherichia coli E1114	550691
A0A2S9I3P3	A0A2S9I3P3_9GAMM	Pantoea coffeiphila	1465635
A0A2T9NWS9	A0A2T9NWS9_SALTH	Salmonella thompson	600
A0A0K8MSV9	A0A0K8MSV9_9LACT	Fructobacillus pseudoficulneus	220714
A0A1H3GAF2	A0A1H3GAF2_9BURK	Collimonas sp. OK242	1798195
A0A1H4G1T5	A0A1H4G1T5_9GAMM	Lonsdalea quercina	71657
A0A1S1QCE7	A0A1S1QCE7_9ACTN	Frankia sp. EUN1h	1834515
A0A081K961	A0A081K961_9GAMM	Endozoicomonas elysicola	305900
D4VR05	D4VR05_9BACE	Bacteroides xylanisolvens SD CC 1b	702447
W6I4T8	W6I4T8_9PROT	Granulibacter bethesdensis	364410
E1IFW3	E1IFW3_9CHLR	Oscillochloris trichoides DG-6	765420
A0A2S6I764	A0A2S6I764_9BACT	Lewinella xylanilytica	1514080
A0A2S0MIW5	A0A2S0MIW5_9BURK	Ottowia sp. KADR8-3	2109914
C2EHR1	C2EHR1_9LACO	Lactobacillus salivarius DSM 20555 = ATCC 11741	1423799
A0A0K8MP87	A0A0K8MP87_9LACT	Fructobacillus pseudoficulneus	220714
C2YXP7	C2YXP7_BACCE	Bacillus cereus AH1271	526992
A0A1S7M5Y4	A0A1S7M5Y4_9RHIZ	Agrobacterium genomosp. 1 str. TT111	1183430
W4UKM5	W4UKM5_CUTAC	Cutibacterium acnes JCM 18920	1302244
A0A0G1RE26	A0A0G1RE26_9BACT	Microgenomates group bacterium GW2011_GWF2_46_18	1618540
A0A1X1GFH6	A0A1X1GFH6_STROR	Streptococcus oralis subsp. tigurinus	1077464
R9N1G7	R9N1G7_9FIRM	Lachnospiraceae bacterium 10-1	1235800
A0A2J1DX72	A0A2J1DX72_9CHLR	Dehalococcoides mccartyi	61435
A0A2N2MQK9	A0A2N2MQK9_9CHLR	Chloroflexi bacterium HGW-Chloroflexi-5	2013728
A0A0C6EF36	A0A0C6EF36_9CHLR	Dehalococcoides sp. UCH007	1522671
Q48UB5	Q48UB5_STRPM	Streptococcus pyogenes serotype M28 (strain MGAS6180)	319701
A0A1G6MBR0	A0A1G6MBR0_9FIRM	Succiniclasticum ruminis	40841
A0A0Q8PEN9	A0A0Q8PEN9_9ACTN	Kitasatospora sp. Root187	1736486
A0A0D0EMN3	A0A0D0EMN3_9FLAO	Flavobacterium hibernum	37752
A0A1X0WS50	A0A1X0WS50_STROR	Streptococcus oralis subsp. tigurinus	1077464
A0A1R4IK24	A0A1R4IK24_9MICC	Micrococcus lylae	1273
A0A1Q4I1R9	A0A1Q4I1R9_9MYCO	Mycobacterium paraffinicum	53378
A0A1H8Q751	A0A1H8Q751_9PSED	Pseudomonas sp. ok266	1761896
A0A0Q8P0E3	A0A0Q8P0E3_9ACTN	Kitasatospora sp. Root187	1736486
A0A0W0RSQ7	A0A0W0RSQ7_FLUBO	Fluoribacter bozemanae (Legionella bozemanii)	447
E6WQ87	E6WQ87_PSEUU	Pseudoxanthomonas suwonensis (strain 11-1)	743721
A0A0I9UTC5	A0A0I9UTC5_9MYCO	Mycobacterium haemophilum	29311
F4V707	F4V707_ECOLX	Escherichia coli TA280	656444
A0A1V0FQS2	A0A1V0FQS2_9GAMM	Alcanivorax xenomutans	1094342
A0A0G1UZH9	A0A0G1UZH9_9BACT	Candidatus Amesbacteria bacterium GW2011_GWA1_48_9	1618355
A0A1H9VMG3	A0A1H9VMG3_9ACTN	Streptomyces qinglanensis	943816
A0A0A8E5C8	A0A0A8E5C8_9XANT	Xanthomonas sacchari	56458
A0A0Q9IY15	A0A0Q9IY15_9BRAD	Bosea sp. Root381	1736524
A0A1I3TZN3	A0A1I3TZN3_9ACTN	Streptomyces pini	1520580
R6MSY3	R6MSY3_9FIRM	Eubacterium sp. CAG:202	1262884
A0A1B4BT00	A0A1B4BT00_9BURK	Burkholderia diffusa	488732
A0A086F2S0	A0A086F2S0_CHRP1	Chryseobacterium sp. (strain P1-3)	1517683
S2VQD2	S2VQD2_9FLAO	Capnocytophaga granulosa ATCC 51502	641143
A0A0V9UL14	A0A0V9UL14_9NOCA	Rhodococcus pyridinivorans KG-16	1441730
X8KCJ7	X8KCJ7_9STRE	Streptococcus sp. SR1	1161416
A0A1I1UMA3	A0A1I1UMA3_9BACI	Bacillus sp. UNCCL81	1502755
A0A1S1MI33	A0A1S1MI33_FUSNU	Fusobacterium nucleatum	851
A0A0Q5YGC0	A0A0Q5YGC0_9BRAD	Bradyrhizobium sp. Leaf396	1736363
R7E605	R7E605_9FIRM	Roseburia sp. CAG:471	1262948
A0A1H8HU03	A0A1H8HU03_9FIRM	Peptostreptococcus russellii	215200
B2IVG3	B2IVG3_NOSP7	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	63737
A0A1G6A1R8	A0A1G6A1R8_9FIRM	Butyrivibrio sp. INlla16	1520807
A0A133LFV1	A0A133LFV1_9FIRM	Anaerococcus hydrogenalis	33029
K1KDU1	K1KDU1_AERHY	Aeromonas hydrophila SSU	1073377
A0A255S357	A0A255S357_9BACT	Prevotella sp. P3-120	2024220
A0A0P9Y1R6	A0A0P9Y1R6_PSESX	Pseudomonas syringae pv. papulans	83963
A0A143PSA1	A0A143PSA1_9BACT	Luteitalea pratensis	1855912
A0A1R3XNL9	A0A1R3XNL9_9MICO	Microbacterium sp. RU1D	1907411
A0A196L825	A0A196L825_9MICO	Microbacterium sp. H83	1827324
A0A0Q4DPQ9	A0A0Q4DPQ9_9MICO	Microbacterium sp. Leaf203	1735677
A0A133NZH1	A0A133NZH1_FUSNU	Fusobacterium nucleatum	851
A0A1E4NGS1	A0A1E4NGS1_9PROT	Thiobacillus sp. SCN 65-179	1660144
A0A0R1F6S8	A0A0R1F6S8_LACCA	Lactobacillus casei DSM 20011 = JCM 1134	1423732
A0A2M9F559	A0A2M9F559_MYCGD	Mycobacterium goodii	134601
F8ATE6	F8ATE6_BIFLN	Bifidobacterium longum subsp. longum KACC 91563	1035817
U1LS25	U1LS25_9MICO	Agrococcus pavilionensis RW1	1330458
S8NQW1	S8NQW1_STRAG	Streptococcus agalactiae MRI Z1-214	1154877
A0A1B1K1X6	A0A1B1K1X6_RHOOP	Rhodococcus opacus (Nocardia opaca)	37919
L8TNY4	L8TNY4_9MICC	Arthrobacter nitrophenolicus	683150
U1ASD7	U1ASD7_9NEIS	Pseudogulbenkiania ferrooxidans EGD-HP2	1388764
A0A248L5N0	A0A248L5N0_9BACL	Exiguobacterium sp. N4-1P	2051906
V7Q136	V7Q136_9BACT	Parcubacteria bacterium RAAC4_OD1_1	1394712
S0VHJ9	S0VHJ9_ECOLX	Escherichia coli KTE20	1169339
A0A1I0W392	A0A1I0W392_9BACL	Cohnella sp. OV330	1855288
A0A2G0CJF5	A0A2G0CJF5_9BACT	Lewinella marina	438751
A0A023CQW2	A0A023CQW2_9BACI	Parageobacillus genomosp. 1	1295642
A0A1H6YWU7	A0A1H6YWU7_9DEIO	Deinococcus reticulitermitis	856736
A0A225TXT9	A0A225TXT9_RAOOR	Raoultella ornithinolytica (Klebsiella ornithinolytica)	54291
A0A2N0IF35	A0A2N0IF35_9PSEU	Pseudonocardia alni	33907
U6EW93	U6EW93_CLOTA	Clostridium tetani 12124569	1231072
A0A1V0NC71	A0A1V0NC71_LACLL	Lactococcus lactis subsp. lactis (Streptococcus lactis)	1360
A0A0B8QYJ8	A0A0B8QYJ8_LACLL	Lactococcus lactis subsp. lactis (Streptococcus lactis)	1360
A0A1V8Q7Q0	A0A1V8Q7Q0_9BIFI	Bifidobacterium dentium	1689
C8UGP0	C8UGP0_ECO1A	Escherichia coli O111:H- (strain 11128 / EHEC)	585396
A0A1T5FA76	A0A1T5FA76_9SPHI	Sphingobacterium nematocida	1513896
A0A1C6S3Q9	A0A1C6S3Q9_9ACTN	Micromonospora nigra	145857
A0A0D6PPC9	A0A0D6PPC9_9PROT	Gluconobacter frateurii M-2	1231354
E6XFG0	E6XFG0_CELAD	Cellulophaga algicola (strain DSM 14237 / IC166 / ACAM 630)	688270
A0A088GL03	A0A088GL03_9LACT	Weissella ceti	759620
A0A1H9ZNI7	A0A1H9ZNI7_9BACT	Hymenobacter actinosclerus	82805
A0A1J4WF03	A0A1J4WF03_9BACT	Candidatus Pacebacteria bacterium CG1_02_43_31	1805299
A0A269TMN7	A0A269TMN7_9ACTN	Streptomyces sp. alain-838	2026340
A0A1J9Z2T5	A0A1J9Z2T5_9BACI	Bacillus sp. TD42	380264
A0A0F7CNS0	A0A0F7CNS0_9ACTN	Streptomyces xiamenensis	408015
A0A0Q7CWP5	A0A0Q7CWP5_9BURK	Methylibium sp. Root1272	1736441
A0A1A0MMN5	A0A1A0MMN5_9MYCO	Mycobacterium sp. 1482268.1	1834080
A0A076EGU6	A0A076EGU6_RHOOP	Rhodococcus opacus (Nocardia opaca)	37919
A0A1J7CXQ6	A0A1J7CXQ6_9GAMM	Sodalis sp. TME1	1912097
A0A250FNE8	A0A250FNE8_9FLAO	Capnocytophaga gingivalis	1017
A0A2S7CYC0	A0A2S7CYC0_9XANT	Xanthomonas codiaei	56463
A0A2X3TAM4	A0A2X3TAM4_STRSZ	Streptococcus equi subsp. zooepidemicus	40041
A0A2T7X8J4	A0A2T7X8J4_9MICO	Microbacterium sp. TPD7012	2171975
G6FEC8	G6FEC8_LACLL	Lactococcus lactis subsp. lactis CNCM I-1631	1042402
A0A1V3ZRN2	A0A1V3ZRN2_RHORH	Rhodococcus rhodochrous	1829
A0A2T6GCX4	A0A2T6GCX4_9PSED	Pseudomonas protegens	380021
A0A2J7TS88	A0A2J7TS88_9PSED	Pseudomonas protegens	380021
V8BRK1	V8BRK1_9FIRM	Ruminococcus lactaris CC59_002D	1073376
A0A2I8D342	A0A2I8D342_9GAMM	Aeromonas sp. ASNIH5	1758179
A0A290Y9G6	A0A290Y9G6_BURML	Burkholderia mallei (Pseudomonas mallei)	13373
A0A0J6KAR0	A0A0J6KAR0_9NEIS	Chromobacterium sp. LK1	1628193
A0A1B9N863	A0A1B9N863_9MICO	Microbacterium sediminis	904291
A0A1G8L3Y7	A0A1G8L3Y7_9PSED	Pseudomonas abietaniphila	89065
L1NYA7	L1NYA7_9FLAO	Capnocytophaga sp. oral taxon 380 str. F0488	1127693
A0A2T0LNR9	A0A2T0LNR9_9ACTN	Nonomuraea fuscirosea	1291556
A0A0J1JRP6	A0A0J1JRP6_9ENTR	Citrobacter sp. MGH100	1686377
A0A2W7TN70	A0A2W7TN70_9BACT	Hydrotalea sandarakina	1004304
A0A0S4R056	A0A0S4R056_9ACTN	Frankia irregularis	795642
A0A2T1HEE6	A0A2T1HEE6_RHORH	Rhodococcus rhodochrous	1829
A0A2X3RTP2	A0A2X3RTP2_STRSZ	Streptococcus equi subsp. zooepidemicus	40041
A0A2T5ZTT3	A0A2T5ZTT3_9PSED	Pseudomonas sp. GV021	2135749
A0A2U0H7F3	A0A2U0H7F3_9MICO	Microbacterium sp. Gd 4-13	2173179
A0A2T1HEB8	A0A2T1HEB8_RHORH	Rhodococcus rhodochrous	1829
A0A2T0MN58	A0A2T0MN58_9ACTN	Nonomuraea fuscirosea	1291556
