Entry,genomic_dna_id
A0A2S7WFH0,PQJ76379.1
J7RXI0,CCK48594.1
E6H8I1,EFU85490.1
A0A0M1GJY4,KOQ96778.1
A0A1X1XW01,ORW02969.1
A0A1H6VS70,SEJ07473.1
A0A164BWC8,KZE90458.1
A0A160SMC3,CQR43139.1
A0A0R2KTN9,KRN89572.1
A0A2M8R995,PJG54411.1
J1RMG8,EJJ05614.1
A0A1W1H3W7,SLM26174.1
A0A168AYY7,SAP99217.1
T6GTG9,EQP45029.1
B2KAX8,ACC97674.1
B9YAM5,EEF66953.1
A0A142CZR9,AMQ20271.1
D2R1B6,ADB14901.1
G9X1I4,EHL14267.1
A0A2P7AHD4,PSH53613.1
A0A024K3W2,CDO90611.1
A0A2U1JHB5,PWA04526.1
J1J2D9,EJF78232.1
A0A226X144,OXC76747.1
G9XF05,EHL17821.1
A0A081GJU8,KEF41439.1
A0A0J2JT29,KLY12432.1
A0A1Q5K9V3,OKJ78365.1
A0A163YY27,SAQ13802.1
C4FGI6,EEP20529.1
A0A157S7P5,SAI66415.1
A0A2M7V994,PIZ95394.1
A0A1C3FDL5,ODA43548.1
A0A075UM57,AIG73654.1
D3I053,EFC75111.1
F2IBM0,AEA45346.1
A0A0M9GNP0,KPB01789.1
A0A0U3L5K1,ALU91160.1
A3VBH8,EAQ14311.1
A0A1E9ABS4,OFK78420.1
A0A0R2KS69,KRN92441.1
A0A169KM82,SAQ45394.1
A0A1G8K6L1,SDI39078.1
A0A1X6YKY7,SLN23636.1
V7MWX4,ETB39519.1
R2SMH4,EOH94076.1
A0A174URR5,CUQ22728.1
A0A0M2DJD2,GAO69060.1
A0A1E8GCH7,OFI45969.1
I4ZAB7,EIM33159.1
D5E548,ADE19605.1
V9HUI2,EHL15945.1
A0A229TQT5,OXM73380.1
I2RDF3,EIG80288.1
A0A1F6D9M7,OGG58144.1
A0A1Q6EA33,OKY83452.1
A0A242X2B8,OTX31238.1
A0A2G3KJS1,PHV17041.1
A0A1I6FJR6,SFR30124.1
A0A249B4J4,ASW89295.1
A0A1B9THV8,OCJ48531.1
U7MJ33,ERS71042.1
A0A2G7E9B3,PIG64940.1
K6VB97,GAB93488.1
A0A1F0YCC5,OFQ66506.1
W0U9B5,CCO06140.1
A0A0A7U0V1,AJA79644.1
A0A158H2Q3,SAL38612.1
A0A1B5E0C8,CRM62449.1
A0A1C3UQU7,SCB17863.1
A0A1I6YXT8,SFT55285.1
A0A243E1Y6,OTZ40382.1
E5YLT0,EFV38907.1
A0A015SYR3,EXY75382.1
A0A1D7Z9A8,AOR66458.1
A0A059L9G2,KDD70861.1
J4VAM2,EJP75732.1
A0A2H0UIQ4,PIR86279.1
A0A2C6CRG0,PHI18642.1
R8L8A4,EOP18211.1
A0A126NGM0,AMJ56065.1
A0A1F7L249,OGK74210.1
A0A0Q5ZY43,KQT18376.1
A0A1F0VUF2,OFQ35719.1
M1R1X3,AGG03480.1
A0A1G1JEF7,OGW78719.1
C6XN84,ACT60028.1
A0A2A6IHW1,PDS87192.1
A0A256F7F9,OYR10799.1
A0A1K2AK85,SFX86228.1
A5LKR1,EDK77218.1
R2SKP8,EOH95745.1
A0A0R1HLZ1,KRK45427.1
A0A014EJ65,EXT50821.1
A0A242CQQ4,OTO12559.1
A0A2G5GF70,PIA78911.1
A0A2T0X435,PRY93665.1
A0A243GCW4,OUA05410.1
A0A2S8LHW5,PQP51065.1
A0A2T5QBU1,PTV44931.1
A0A2T5LIW5,PTR34997.1
A0A2S7APC2,PPU32099.1
A0A1X0YCF8,ORJ62779.1
A0A2X4ABX0,SQF95249.1
C2MRY1,EEK42763.1
A0A2W1TVS4,PZE90554.1
A0A2T5MFV0,PTU31453.1
B0S3E4,BAG08884.1
A0A2T0VAN1,PRY67214.1
A0A2S7F0J9,PPU98955.1
A0A2S5K5Y0,PPC61238.1
A0A1I2IF53,SFF40854.1
A0A176UJ85,OAE02514.1
U7T7I4,ERT40393.1
S7ITU6,EPP14941.1
A0A1H9Z8B5,SES77571.1
A0A0R1JT19,KRK70690.1
A0A2G5R5W7,PIB98102.1
J3J6W4,EJN51669.1
A0A1Q5GUW2,OKJ36326.1
A0A1H6D458,SEG80117.1
A0A0R1KKE6,KRK83781.1
A0A0J6GZ86,KMM86895.1
A0A2S3YA31,POG48745.1
A0A2S1I1B8,AWE41683.1
A0A2D9Y4I1,MAQ76925.1
A0A2A9R6I1,PFH82244.1
A0A133YKG1,KXB43663.1
A0A248VKU8,ASV99482.1
A0A0Q9G5E0,KRD88237.1
D5CU69,ADE10404.1
A0A2I0CML4,PKF70398.1
A0A0Q9G8D2,KRD88860.1
Q21U79,ABD70674.1
R8D2F7,EOO18114.1
E1YS36,EFK63709.1
E7RSD8,EFZ36139.1
A0A1N6NA17,SIP88919.1
A0A0Q4I329,KQM96894.1
A0A1L7GF45,APU40663.1
A0A163ZJU5,KZD23557.1
A0A1H7C0D5,SEJ79065.1
B8HYA8,ACL44911.1
A0A2M9EK82,PJK11605.1
W0MWH0,AHG42792.1
A0A246EM41,OWP30002.1
X5S264,ESX10682.1
A0A1G9HUG5,SDL16354.1
A0A099WC37,KGL41660.1
A0A1Y6KHA2,SMX59121.1
A0A1C4IBE4,SCD34262.1
A0A0N1B2Y2,KPF65837.1
A0A1F2GH66,OFU72486.1
A0A1Z5HLL6,GAW90406.1
A0A1H9XAM3,SES43182.1
A0A1F3LTJ9,OFY44051.1
Q21VQ8,ABD70145.1
A0A270BUD1,PAL28291.1
A0A069SMI0,KDS56084.1
A0A0R1R063,KRL49913.1
A0A1L7I8H9,APU69896.1
A0A257TI48,OYV84246.1
A0A1B3FHH1,AOF01220.1
F2ZPL6,EGI04369.1
A0A1E9ZZS8,OFN80476.1
A0A1E3RUG8,ODQ93500.1
Q9RRR4,AAF11965.1
A0A1I0YVQ9,SFB17341.1
H1BPA4,EHO81413.1
L0F8V8,AGA69071.1
A0A2K9AWK8,AUD79511.1
A0A249N4S5,ASY48485.1
A0A062SM84,KCZ31146.1
A5HZ99,CAL82108.1
A0A1C3SJU9,SCA88101.1
A0A062SLM5,KCZ30916.1
A0A1X2MZ21,OSC69251.1
A0A2T8F682,PVG81213.1
Q5SKL6,BAD70450.1
A0A0N1NGW1,KPI09065.1
A0A0Q5A502,KQP97700.1
A0A2K4MLS8,POA98043.1
A0R3I2,ABK70458.1
A0A1I1H9R6,SFC17860.1
X8HFL5,EUB27051.1
A0A196MKF2,OAN55576.1
A0A1P8JF56,APW32391.1
U3P8E7,AGW42086.1
A0A1Q5GHR8,OKJ32057.1
F7K5Q7,EGN42587.1
A0A231HJ94,OXR48939.1
A0A2K9YSW6,AUW36912.1
D4BHT6,EFE06496.1
W3XVM7,ETS89256.1
K1LG84,EKB55665.1
A0A2N0F6J3,PKA87958.1
A0A0R2E6G7,KRN11190.1
U6FFD4,CDI62672.1
A0A254MZ84,OWR00689.1
C0BUC4,EEG70265.1
A0A0W2G7F2,KTK27678.1
C2KYQ6,EEJ51111.1
A0A0U3Q0U6,ALV51344.1
W1HPA0,CDL59506.1
A0A1R4GGG1,SJM67286.1
A0A2G6GAP1,PID83657.1
E7SN04,EFW49111.1
A0A1V3PHV6,OOG47759.1
A0A1Q5GLY6,OKJ33590.1
A0A158LWB6,ENV27175.1
A0A0G1DAY8,KKS67986.1
A0A0S9DBS5,KQO03293.1
A0A1E9HQQ3,OFL68969.1
A0A0A2ZLA4,KGQ43418.1
R6UAS5,CDC67882.1
A0A0S9D4X8,KQO00936.1
A0A223AQI5,ASS37205.1
A0A0A2Y124,KGQ65658.1
L4V275,ELI21859.1
A0A089WSA4,AIR89397.1
A0A1H1MSM3,SDR89670.1
A0A0R1KE23,KRK81918.1
A0A1Q5KQS9,OKJ83885.1
V9WCA9,AHD06747.1
M7C7X8,EMP49964.1
A0A1B1YP81,ANX02585.1
A0A1H9HZC0,SEQ67542.1
E1VY24,CBT76527.1
R2M416,EOH54332.1
A0A1X2M1C9,OSC43753.1
A0A1E1G486,BAV77472.1
A0A062SCA4,KCZ27676.1
R6GWI3,CDB25646.1
I7G7T0,AFP41772.1
H4LI01,EHU51264.1
A0A1X7J0X5,SMG20760.1
A0A239SSU0,SNU88339.1
A3J2P5,EAZ96616.1
A0A1H0UBG0,SDP63577.1
A0A2U2NEU0,PWG67676.1
A0A2M7W2B8,PJA14621.1
D2RCN2,ADB14145.1
A0A0E3UZK5,AKD24454.1
J6HJB6,EJU22708.1
A0A1E7TTU8,OEZ27273.1
R8RIT7,EOP82999.1
A0A0U1DZV5,CRN10367.1
A0A0F2TGB7,KJS61586.1
V9WHJ0,AHD10516.1
A0A1G1ZC37,OGY62074.1
A0A2G7RU32,PII18869.1
A0A0Q5NBW4,KQR66403.1
A0A2N3JB07,PKQ87546.1
A0A0F2THW2,KJS62833.1
K8B0W6,CCJ81907.1
C4GL21,EEP67430.1
A0A168Q7R5,SAQ19173.1
A0A084JEE0,KEZ87324.1
A0A1X7DMY3,SMF18290.1
A0A2N7BBT8,PMD96662.1
F2F4P7,BAK16462.1
I0SIX5,EID23328.1
A0A0E1Z3K0,EHO06715.1
A0A1G6Q5Q9,SDC86945.1
A0A2I8Q0N5,AUU99821.1
J7VVM9,EJQ23658.1
A0A1C4NFR7,SCD97079.1
A0A0G1ZQ57,KKW30362.1
A0A0F2TC09,KJS59272.1
A0A250DEN2,ATA52817.1
A0A157KRZ3,SAH87433.1
A0A177NGR5,OAI17296.1
A0A2N8LLN4,PND56501.1
U5P7H6,AGY39460.1
J2WYV9,EJN17645.1
A0A069NBJ3,KDR25705.1
A0A1I6M4J7,SFS10635.1
A0A0X8WXU5,BAU44326.1
S2W014,EPD33108.1
A0A1A3Q3A4,OBK40545.1
A0A078Q2W7,KDS16167.1
A0A1B1IHL5,ANR76257.1
A0A2T5ZFK5,PTX30343.1
A0A0L0J5Y4,ALV25698.1
A0A2X4YFM3,SQI81370.1
A0A2T7UUG0,PVE48357.1
A0A261VSP2,OZI77134.1
A0A174B898,CUN95855.1
A0A060DCL7,AIB10607.1
A0A1I7N6S5,SFV30266.1
A0A0F3L4P4,KJV37329.1
A0A246JQY9,OWQ95420.1
A0A0S1SE56,ALM08542.1
T0SLY9,EQC59747.1
A0A0L6HYH6,KNY06257.1
A0A150HAU0,KXZ58928.1
A0A0Q6XDH0,KQV95581.1
A0A024EFK0,AHZ71376.1
R5QFB0,CCZ27380.1
A0A1P8U6X0,APZ33865.1
W5YDN2,AHI24618.1
A0A2T6JVQ7,PUB05287.1
A0A2T3DIF4,PSS86373.1
L1MFF3,EKX89978.1
A0A1R4I3I7,SJN14382.1
A0A0P9QPC7,KPX33566.1
A0A2V2QC83,PWS47536.1
A0A2W7GCF1,PZW01368.1
A0A2V2QN11,PWS51565.1
A0A2S6IJB5,PPK94288.1
A0A286HZ67,SOE13133.1
A0A1F6R972,OGI17166.1
A0A2N6S338,PMC46020.1
A0A2H0UL33,PIR87122.1
A0A0M4NN37,ALE54613.1
A0A2W1TT25,PZE89614.1
A0A2T4HNR4,PTD17406.1
A0A2E0J4R2,MAS11994.1
A0A1Q8HJE3,OLG27947.1
A0A0U4CMP3,ALW84542.1
A0A160KUC3,AND17144.1
A0A1V2J876,ONH40966.1
A0A034T9R7,GAJ69254.1
A0A1X6MAY1,OSX53469.1
V5RUS2,AHB42241.1
A0A0T6VPK9,KRW72099.1
A0A1F0AVD1,OFN91009.1
A0A1H5BRA6,SED57082.1
A0A1E7KTC1,OEV07165.1
U2DAC6,ERI99754.1
E8JZU5,EFX37114.1
G1WGV4,EGX67241.1
A0A2N1V0R1,PKL78051.1
A0A2N6P776,PMB86533.1
A0A1H4K6C2,SEB53665.1
A0A2N5BBN7,PLP87343.1
A0A1X1W907,ORV82998.1
A0A2N1QRA6,PKL03636.1
A0A1X1ITX5,ORO76598.1
A0A1J9ZX53,OJE35193.1
A0A0Q5CVG8,KQQ32646.1
A0A1F6WXV8,OGI86708.1
F6ERC3,AEF42001.1
A0A1B2HFK1,ANZ36493.1
A0A1I4UTE3,SFM92236.1
A0A1T3FCI9,OPB75433.1
A0A0M2ST59,KKK36177.1
A0A2V4WRF7,PYE77257.1
A0A1Q5Y1P4,OKQ00742.1
A0A252AWD5,OUI95101.1
A0A1V4GPK8,OPH34338.1
A0A127TR81,AMP66424.1
A0A2T8R1S7,PVI71106.1
A0A255YNN1,OYQ30856.1
A0A2K9MBZ9,AUM73158.1
A0A2X1CWU5,SPU69282.1
H4IXV0,EHU05532.1
A0A1I6V7T3,SFT09712.1
S2VZW1,EPD31655.1
A0A2W5JLK0,PZQ05626.1
A0A2T7JQ19,PVC71362.1
A0A2W6VR28,PZU50185.1
A0A1Y3XC44,OUN80699.1
J8QV69,EJS52601.1
A0A1A7PCP2,OBX03480.1
A0A1I5X464,SFQ26616.1
A0A0S9PKV9,KQP57869.1
A0A243I5P4,OUA67463.1
V8BFL3,ETD13939.1
A0A1L3GGX4,APG25105.1
A0A1B8Q763,OBX65546.1
A0A2T2YCM7,PSR53281.1
H1G952,EHN62553.1
A0A1B9VTJ5,OCK14509.1
A0A1W1ZTF8,SMC51542.1
A0A176Z6R5,OAF15426.1
J3BLF9,EJL53114.1
A0A1J4PT22,OIK24053.1
A0A2H6CQX8,GBD67393.1
A0A1Q3RYZ1,OJV69385.1
A0A1M7KY23,SHM70516.1
A0A0T6DNR7,KRU21425.1
A0A2A5NMZ1,PCN46629.1
A0A0T9XMY0,CNU74019.1
A0A1S9H2S3,OOO52376.1
A0A174M346,CUP28219.1
A0A2P7ZL50,PSK48938.1
A0A238UNA0,SNR23401.1
K2LIZ5,EKF17654.1
A0A1M7ICC1,SHM38097.1
A0A1E8TT37,OFJ98247.1
A0A1H6FID1,SEH10591.1
U3QPU3,AGW92143.1
K0JJI5,CCG57047.1
J6M565,EJU89498.1
A0A1S9ATL1,OON66769.1
A0A0T9YM13,CNV62817.1
R5KK98,CCY67270.1
L7C7H6,ELP29780.1
A0A259XKE8,OZC55361.1
A0A0E2RQS8,EXY42174.1
A0A165RFN6,KZX54219.1
S2XEP2,EPD43657.1
A0A0T9XMY2,CNU74057.1
F2C7A0,EGF14331.1
A0A291AC42,ATE75662.1
V4P6B4,ESQ80815.1
A0A2S8HKC4,PQP02925.1
A0A2H9YQ28,PJO74758.1
A0A1Z4FTH8,BAY08356.1
A0A2S2GA02,AWL40041.1
A0A2P8W0J2,PSN13323.1
A0A2S4JPZ4,POR01575.1
M5PC10,EME73440.1
A0A2S4II46,POP88546.1
A0A2X1U0X3,SPY11588.1
A0A2X4M453,SQH38767.1
A0A2E8BNU7,MBP70579.1
C4LHF9,ACR17264.1
A0A0A2GUV3,KGO07044.1
A0A2J9X4E4,PNM83148.1
H2CKU4,EHQ06178.1
X5XMF8,ESX93110.1
A0A0D6TC95,KIX17723.1
A0A0S4P2Z6,CUU30399.1
A0A0Q7QA23,KQY60291.1
A3SVA3,EAP81475.1
U2D6B6,ERI77022.1
A0A0M3GMP8,KKZ87684.1
A0A0Q5Q5Y1,KQR94913.1
A0A0L0LMD7,KND51110.1
A0A1J7P5D5,PNO33258.1
C0CXQ8,EEG56148.1
D3VR80,CBH40827.1
A0A1F5S204,OGF20463.1
A0A259EKN4,OZA26854.1
A0A085BRG5,KFC25060.1
A0A1F6DB76,OGG58645.1
A0A087VVV4,AIC92393.1
A0A0C1HWW2,KIC78563.1
K7ZDU9,AFX99861.1
S6AD78,BAN36253.1
A0A2A3VN05,PBS13157.1
D4MXM0,CBL37365.1
A0A0N0KCM7,KPF89428.1
V9V5C4,AHC89892.1
A0A1M4Y7H5,SHF01774.1
A0A0P9N483,KPW96709.1
A0A173UN69,CUN15786.1
A0A1R3SRK4,SCD19013.1
A0A1M5HIT8,SHG15883.1
A0A1H1RDF0,SDS33708.1
A0A285X3D6,SOC79264.1
A0A1G9SSY8,SDM38457.1
A0A1F0CSF9,OFO14856.1
W0P6V2,AHG62599.1
A0A1S8FHI1,OOG41295.1
B9CMP0,EEE17400.1
A0A0Q6RW54,KQV32095.1
A0A085Z8Q6,KFF00820.1
A0A0M4LN80,ALD94478.1
A3IEL3,EAZ83968.1
A0A2E8ZCV2,MBS48351.1
B8L425,EED41117.1
A0A0C2RSY9,KIK88921.1
A0A2X2F7B4,SPZ40752.1
A0A2T1E5M7,PSB28052.1
A0A254Q830,OWT45761.1
A0A2W6WUY7,PZU67274.1
A0A2P8WG74,PSN18812.1
A0A0R1RI82,KRL56046.1
A0A2K1DXQ2,PNQ72816.1
A0A0J6IUV0,KMN15360.1
A0A2T1EVK0,PSB36688.1
A0A2U9SKW6,AWU99964.1
A0A011NWY0,EXI69115.1
A0A200IZQ6,OUZ30418.1
S5RIT9,AGS05756.1
E7A6N2,CBY81721.1
A0A1I5HTV1,SFO51579.1
A0A0H3PB54,EDJ92089.1
A0A239SW11,SNU89650.1
C1A3B6,BAH35101.1
A0A2K1E3L3,PNQ74853.1
A0A1J5LC85,OIQ27712.1
A0A0Q6EUQ1,KQT85776.1
R7E776,CDD97387.1
A0A239C8Q0,SNS16262.1
A0A1X6ZK93,SLN53555.1
A0A0D1A893,KIS03001.1
A0A0S6TBF6,GAD09382.1
A0A1K1RB07,SFW68846.1
A0A212G7T3,OWR81767.1
A0A2V4W7F2,PYE69024.1
A0A2U2I0X2,PWF53387.1
A0A2H6CYG9,GBD70040.1
V6S599,ESU21811.1
X5QLF3,ESW87268.1
U7L515,ERS53430.1
A0A1M7BN21,SHL56381.1
A0A1A2X030,OBI19209.1
A0A2T7JD19,PVC67161.1
A0A1Q8ZTX4,OLP45416.1
A0A2E1EK54,MAU62078.1
A0A2T3W5B1,PTA67071.1
A0A2S9SFB6,PRM81685.1
A0A0Q0ASQ6,KPY65765.1
A0A2H0UGN1,PIR85563.1
A0A2T2YLC7,PSR56323.1
A0A1I3Y7T8,SFK27276.1
A0A049DTP7,KBR64542.1
A0A1F1LGT5,OFS28094.1
A0A1H7D761,SEJ94035.1
A0A1Y4MXT6,OUP68106.1
A0A2G5P0M9,PIB71463.1
A0A075K3U2,AIF46848.1
A0A2P8RAC0,PSM55453.1
A0A2R4FQ60,AVT39659.1
A0A0M9HPZ7,KPY03867.1
A0A2U8QCT0,AWM07977.1
A0A2W6U952,PZU09061.1
D3SAU5,ADC72150.1
A0A0G1UV51,KKU98057.1
A0A2N2ZDL9,PKP40673.1
N9SXA0,ENX55932.1
A0A1H7YRQ0,SEM47968.1
A0A229FSE9,OXL14803.1
A0A0E0VPZ2,AFH69581.1
M5JX71,ELU54924.1
A0A0Q5KBH4,KQR27321.1
A0A0M2CQW1,EYT47679.1
A0A1G9ALJ5,SDK28111.1
A0A0M2NJD5,KKI51076.1
A0A1E9GA63,OFL51397.1
A0A015T7H0,EXY66691.1
A0A0P0RA00,ALL65154.1
F7S804,EGO94716.1
A0A158II24,SAL56216.1
A0A0B4XTQ6,AJD49883.1
A0A2T1AY73,PRZ53535.1
A0A2U1TDL9,PWC06910.1
A0A2T7BSQ7,PUZ31790.1
A0A083WV96,KEY20225.1
A0A2V5FT68,PYG92580.1
A0A1T3FRW1,OPB80583.1
A0A1M6XMX6,SHL07324.1
K6S1G5,EKQ19064.1
A0A0Q6MXW6,KQU84861.1
A0A0P9JPT9,KPW51633.1
F7XY01,AEI74977.1
A0A0W0SHV3,KTC83022.1
A0A1M5D2E5,SHF61209.1
A0A1U9NYW4,AQT72888.1
A0A1I5HUX6,SFO51706.1
I9VYP2,EIZ01149.1
A0A1C6ND82,SCK28952.1
J7TU15,EJO15458.1
A0A0Q8DF02,KRA31055.1
A0A2M9VP75,PJY97074.1
A0A158AXS3,SAK62470.1
A0A250B1W3,ATA20228.1
A0A181CFB0,SAY50235.1
L8Q3S5,ELS62913.1
A0A1Q6TL43,OLA72123.1
T6LDG2,EQQ01475.1
A0A291U127,ATL98891.1
A0A1B2D6U0,ANY63384.1
A0A0A7PWN7,AJA14375.1
A0A1F6ERD9,OGG76184.1
A0A011RRN6,EXJ24430.1
Q6KH26,AAT28105.1
V7F9S9,ESX28741.1
A0A1H6K316,SEH65793.1
A0A0T9SUY9,CNK37939.1
R6SMF1,CDC47777.1
A0A285ZSJ2,SOD12619.1
A0A1H7K766,SEK82669.1
A0A0C1I0W9,KIC83314.1
A0A2N5CG53,PLQ01157.1
K1MA10,EKB59188.1
A0A257BDJ7,OYT75222.1
A0A1Y0H5H6,ARU43299.1
A0A1X3LPR3,OSL81792.1
A0A1V2VJC7,ONN66739.1
A0A291E9I3,ATG15791.1
A0A1U9VJ61,AQW30744.1
A0A1M6UY40,SHK74005.1
A0A212HIE9,SAZ28356.1
A0A0R2I6B5,KRN58037.1
R6IKI9,CDB46949.1
A0A2R3JTC8,AVK62806.1
A0A0P0SBF8,ALL81334.1
C6WXX5,ACT48774.1
A0A1M5QC74,SHH11510.1
K4UUT2,EJE65595.1
A0A1S2NIX8,OIJ44975.1
A0A1Q2YPU5,GAV33226.1
A0A242B6C9,OTN88941.1
A0A0U1I6Z2,CQJ22317.1
A0A1Y4J4I8,OUP26686.1
R5B148,CCX49270.1
D4YTV5,EFG55376.1
S3FKC7,EPE63542.1
F7SNC9,EGP19622.1
A0A1E8ZWX4,OFK72714.1
I0Q955,EIC77807.1
A0A2N1H3E2,PKH82199.1
T2KKP6,CDF79018.1
A0A2S8B3F3,PQM26935.1
A0A2N7SJ79,PMR54182.1
A0A2U1CNV5,PVY62689.1
A0A2S9C310,PRB71747.1
A0A1F3MGC7,OFY52010.1
A0A1R1H416,OMG33808.1
A0A0Q5E2N9,KQQ51798.1
A0A084JWY1,KEZ93465.1
A0A2I0GLK6,PKH64429.1
A0A1Y4N5K2,OUP76165.1
A0A0R1MPW4,KRL06507.1
B7DPG9,EED08074.1
A0A1H8XTZ5,SEP43309.1
A0A1S6RPQ5,AQW52869.1
A0A2S3XX39,POG44238.1
A0A157SCJ9,SAI68099.1
A0A135NZX3,KXG84704.1
U1QF50,ERH26335.1
A0A1I0RFB3,SEW39568.1
A0A015SDB0,EXY68282.1
A0A0Q3WB76,KQL42715.1
F4VJT1,EGI43856.1
R6LEP7,CDB84300.1
A0A1J0ENB1,APC17403.1
A0A1G4W8N1,SCX18597.1
A0A1Y0J7S2,ARU65841.1
A0A087LTX1,KFL28074.1
A0A270PIZ4,PAM83930.1
A0A1I6H4G4,SFR49355.1
A0A015TKQ2,EXY71211.1
S1CW79,EOV54292.1
A0A1Q8JUF1,OLL95833.1
A0A118PI07,KVN01789.1
A0A0B6FC72,AJI86938.1
A0A0K2YD33,CRK49399.1
F9HGH1,EGP66539.1
A0A0L7JJE9,KOB19968.1
D1YB13,EFB88397.1
A0A242ZJJ8,OTX92990.1
A0A174M5Y8,CUP30536.1
A0A010L8D7,EXE79594.1
A0A1H3Z2M0,SEA17651.1
A0A256CCS1,OYQ75614.1
A0A1J4H8K2,OHR88786.1
A0A257STI6,OYV76435.1
A0A2N1XBA5,PKM06295.1
A0A2H0D6P1,PIP77814.1
A0A0D8ZTA8,KJH72003.1
E6LKD5,EFU77775.1
R0AY90,ENZ37022.1
A0A1X7A9H6,SLN73500.1
F5T451,EGL37907.1
R6A2P5,CDA42999.1
A0A2N0HW11,PKB23137.1
A0A1I7LKX5,SFV10347.1
A0A256DNF9,OYQ91821.1
A0A1U9K0U2,AQS51632.1
A0A0P9QHQ5,KPW70162.1
A0A257SNJ4,OYV74752.1
C9Y1Z3,CBA34135.1
R8YB45,EOQ66454.1
A0A212PJP7,SNB47113.1
A0A0Q6R9W6,KQV26270.1
A0A0P0UBF6,ALM49488.1
A0A176TGF3,OAD46859.1
A0A1L7I3J9,APU68189.1
I3XUW8,AFL67742.1
A0A1F7X5A5,OGM09548.1
A0A1F0XVV6,OFQ60712.1
A0A085BGI8,KFC21583.1
X6JDS9,ESZ54706.1
A0A063BGC9,KDB06548.1
A0A1X7MS66,SMH27171.1
A0A0N0Y3X7,KPC67775.1
A0A096BK06,KGF43047.1
C0MGY2,CAW99544.1
A0A089KYX1,AIQ53712.1
A0A1A0J7U0,OBA44884.1
S2X6X3,EPD45920.1
A0A0Q9VH15,KRF58165.1
E7NA07,EFW26986.1
D5RIG0,EFH12904.1
A0A2I1IM67,PKY72228.1
A0A1G9J123,SDL30986.1
W2CDY6,ETK04701.1
E6LEH4,EFU74463.1
A0A1C6NXI5,SCK35808.1
A0A0M2CZW4,EYT55702.1
G2MRC0,AEM78917.1
A0A2W7QCP5,PZX19599.1
A0A2S4SJ41,POV35615.1
A0A0E1PL74,BAN72826.1
A0A023PB81,AHX20672.1
A0A096BES4,KGF57516.1
G9WW68,EHL11005.1
A0A1N6F7B8,SIN91084.1
A0A1T2C2C5,OOY28972.1
A0A1K1QMA3,SFW60909.1
A0A2W7M2U8,PZW97806.1
A0A0M0W3S7,KOP68575.1
A0A1Y0HCP5,ARU45817.1
A0A068Z4K8,CDS56058.1
A0A2M6WQD5,PIT94999.1
A0A1G9LLM8,SDL62425.1
K9GRE7,EKV27692.1
A0A0M8WR69,KOV91029.1
A0A2R7QMQ9,PTT59911.1
A0A0M2CU72,EYT51740.1
I3ZF32,AFL87850.1
G5EQC9,EHB88710.1
A0A0K9I3Z3,KMY66078.1
S1EX48,EOV75220.1
A0A0Q7B538,KQW42794.1
A0A1X7LAR2,SMG50564.1
A0A1M6XNF2,SHL07481.1
A0A2S8RSP4,PQV50843.1
I1YK05,AFJ03248.1
E3PKX4,CBJ03043.1
Y0KJR4,EUJ11359.1
A0A0A2Y5F9,KGQ37830.1
W6EAZ8,AHJ11805.1
A0A1M6LXK0,SHJ75895.1
N9VNM4,ENY73153.1
A0A099WKT7,KGL45133.1
A0A1H1MLV6,SDR87718.1
A0A2E7C7N1,MBM70699.1
A0A1B3PYS9,AOG27909.1
A0A2M9D7T1,PJJ81761.1
I3BAI8,EIJ28381.1
A0A2M9E2W9,PJJ97337.1
A0A2S7K7L9,PQA88486.1
C5QS80,EES40214.1
A0A0P9QR82,KPX36854.1
A0A148KL03,KXI26994.1
A0A2N6AQJ8,PLX33184.1
G6CAI2,EHI76670.1
A8SA08,EDP21884.1
A0A139QIB0,KXU02294.1
A0A1L3DAJ1,APF85827.1
A0A1I7FMJ3,SFU37422.1
A0A285X4G8,SOC80168.1
A0A0W0ZEA4,KTD67332.1
A0A0D7CT59,KIZ19040.1
A0A0L8BZ57,KOF19784.1
A0A1V9BT30,OQP12485.1
A0A1Z1ZJH1,ARY24002.1
A0A0Q7QJN1,KQY60811.1
A0A100WLE8,GAT00453.1
A0A109BBB1,KWT65484.1
A0A1F7I3N6,OGK37956.1
A0A0E3H5R0,AKA96265.1
L1MHX6,EKX90863.1
N9C302,ENV80222.1
A0A1I7G177,SFU42212.1
N8YGE4,ENV18335.1
A0A2R7QXY3,PTT63421.1
A0A191WDR6,ANJ26411.1
A0A1G0PHM4,OGU35238.1
E6TY76,ADU32395.1
A0A2M6WSF1,PIT95729.1
A0A0A2GS58,KGO06124.1
A0A240C4H5,SNW02815.1
A0A2S5CYV8,POZ56000.1
A0A2S8YBA0,PRA54849.1
G0JRC6,AEM46431.1
A0A2T0WVL4,PRY90741.1
G2ZQR5,CCA81378.1
I5CQL7,EIM98185.1
A0A1E4AN20,ODS88211.1
A0A1Q6H9K9,OKZ23149.1
A0A2V2CTI9,PWM19715.1
A0A2E7TM72,MBO71961.1
A0A2T4KXF7,PTF14258.1
A0A2N2S7B4,PKO51072.1
A0A2E8LZ75,MBQ95948.1
A0A2D5C944,MAB96178.1
A0A2E3JS78,MBB38315.1
A0A2A3L9R9,PBJ36488.1
A0A2A3L9R9,PWE68475.1
D8DZJ0,EFI71075.1
D8DZJ0,SEP68833.1
A0A1X1FQY2,ORO36250.1
A0A1X1FQY2,ORJ30756.1
A0A2D7VT55,MAM30739.1
A0A2D7VT55,MAK35826.1
